code	url	creator	created_t	last_modified_t	product_name	generic_name	quantity	packaging	packaging_tags	brands	brands_tags	categories	categories_tags	origins	origins_tags	manufacturing_places	manufacturing_places_tags	labels	labels_tags	emb_codes	emb_codes_tags	cities	cities_tags	purchase_places	stores	countries	ingredients_text	allergens	allergens_tags	traces	traces_tags	serving_size	serving_quantity	no_nutriments	additives_n	additives_tags	ingredients_from_palm_oil_n	ingredients_from_palm_oil	ingredients_from_palm_oil_tags	ingredients_that_may_be_from_palm_oil_n	ingredients_that_may_be_from_palm_oil	ingredients_that_may_be_from_palm_oil_tags	nutriscore_score	nutriscore_grade	nova_group	pnns_groups_1	pnns_groups_2	states	main_category	image_url	image_small_url	image_front_url	image_front_small_url	image_ingredients_url	image_ingredients_small_url	image_nutrition_url	image_nutrition_small_url	energy-kj_100g	energy-kcal_100g	energy_100g	energy-from-fat_100g	fat_100g	saturated-fat_100g	-butyric-acid_100g	-caproic-acid_100g	-caprylic-acid_100g	-capric-acid_100g	-lauric-acid_100g	-myristic-acid_100g	-palmitic-acid_100g	-stearic-acid_100g	-arachidic-acid_100g	-behenic-acid_100g	-lignoceric-acid_100g	-cerotic-acid_100g	-montanic-acid_100g	-melissic-acid_100g	monounsaturated-fat_100g	polyunsaturated-fat_100g	omega-3-fat_100g	-alpha-linolenic-acid_100g	-eicosapentaenoic-acid_100g	-docosahexaenoic-acid_100g	omega-6-fat_100g	-linoleic-acid_100g	-arachidonic-acid_100g	-gamma-linolenic-acid_100g	-dihomo-gamma-linolenic-acid_100g	omega-9-fat_100g	-oleic-acid_100g	-elaidic-acid_100g	-gondoic-acid_100g	-mead-acid_100g	-erucic-acid_100g	-nervonic-acid_100g	trans-fat_100g	cholesterol_100g	carbohydrates_100g	sugars_100g	-sucrose_100g	-glucose_100g	-fructose_100g	-lactose_100g	-maltose_100g	-maltodextrins_100g	starch_100g	polyols_100g	fiber_100g	proteins_100g	casein_100g	serum-proteins_100g	nucleotides_100g	salt_100g	sodium_100g	alcohol_100g	vitamin-a_100g	beta-carotene_100g	vitamin-d_100g	vitamin-e_100g	vitamin-k_100g	vitamin-c_100g	vitamin-b1_100g	vitamin-b2_100g	vitamin-pp_100g	vitamin-b6_100g	vitamin-b9_100g	folates_100g	vitamin-b12_100g	biotin_100g	pantothenic-acid_100g	silica_100g	bicarbonate_100g	potassium_100g	chloride_100g	calcium_100g	phosphorus_100g	iron_100g	magnesium_100g	zinc_100g	copper_100g	manganese_100g	fluoride_100g	selenium_100g	chromium_100g	molybdenum_100g	iodine_100g	caffeine_100g	taurine_100g	ph_100g	fruits-vegetables-nuts_100g	fruits-vegetables-nuts-dried_100g	fruits-vegetables-nuts-estimate_100g	collagen-meat-protein-ratio_100g	cocoa_100g	chlorophyl_100g	carbon-footprint_100g	carbon-footprint-from-meat-or-fish_100g	nutrition-score-fr_100g	nutrition-score-uk_100g	glycemic-index_100g	water-hardness_100g	choline_100g	phylloquinone_100g	beta-glucan_100g	inositol_100g	carnitine_100g
0602756515168	https://world.openfoodfacts.org/product/0602756515168	usda-ndb-import	1489133994	1489133994	Sugar Free Chocolate Fudge					The Fresh Market	the-fresh-market															United States	Isomalt, erythitol, dextrin, cream, butter, dutch cocoa, palm kernel oil, belgian chocolate liquor, sucralose (splenda brand) potassium sorbate, salt, natural and artificial flavors.		en:milk			28 g (1 ONZ)	28		5	en:e1400,en:e202,en:e953,en:e955,en:e968	0			0					4	unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded											286	1197		16.07	8.93																																	0	0.021	71.43	0									14.3	3.57				0.27178	0.108712		0.0002142					0.0171														0		0.00257																													
0605021976596	https://world.openfoodfacts.org/product/0605021976596	usda-ndb-import	1489070709	1489070709	Sugar Twin, Calorie Free Sweetner					Up Country Naturals Of Vermont  Inc.	up-country-naturals-of-vermont-inc															United States	Dextrose, sodium cyclamate (32%), silicon dioxide.					0.8 g (1 PACKET)	0.8		1	en:e952	0			0					4	unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded											0	0		0																																				0											0				0	0																																																				
0605021976671	https://world.openfoodfacts.org/product/0605021976671	usda-ndb-import	1489070694	1489070694	Calorie Free Sweetener					Sugar Twin	sugar-twin															United States	Dextrose, sodium cyclamate (32%), silicon dioxide. contains sodium cyclamate.					0.8 g (1 PACKET)	0.8		1	en:e952	0			0					4	unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded											0	0		0																																				0											0				0	0																																																				
0605021978293	https://world.openfoodfacts.org/product/0605021978293	usda-ndb-import	1489070716	1489070716	Sugar Twin, Calorie Free Sweetener					Up Country Naturals Of Vermont  Inc.	up-country-naturals-of-vermont-inc															United States	Water, sodium cyclamate (9%), benzoic acid, methyl paraben. contains sodium cyclamate.					1.3 ml (0.25 tsp)	1.3		3	en:e210,en:e218,en:e952	0			0					4	unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded											0	0		0																																				0											0																																																									
0605388187307	https://world.openfoodfacts.org/product/0605388187307	usda-ndb-import	1489141491	1489141491	Sugar Free Raspberry					Wal-Mart Stores  Inc.	wal-mart-stores-inc															United States	Gelatin, adipic acid, artificial flavor disodium phosphate, fumaric acid, contains 2% or less of: color (red 40), aspartame, acesulfame potassium.					2.5 g (0.25 PACKAGE, PER CONTAINER)	2.5		7	en:e129,en:e297,en:e339,en:e339ii,en:e355,en:e428,en:e950,en:e951	0			0					4	unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded											400	1674		0	0															0	0																	0	0	0	0									0	40				5.588	2.2352		0					0												0		0		0																													
0613008723811	https://world.openfoodfacts.org/product/0613008723811	kiliweb	1534080290	1582647189	Iced tea mix Green Tea with Ginseng Sugar Free		1.7 oz			Arizona	arizona	Boissons, Thés glacés	en:beverages,en:iced-teas													France																	0	b		Beverages	Teas and herbal teas and coffees	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	en:iced-teas	https://static.openfoodfacts.org/images/products/061/300/872/3811/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/061/300/872/3811/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/061/300/872/3811/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/061/300/872/3811/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/061/300/872/3811/ingredients_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/061/300/872/3811/ingredients_fr.7.200.jpg				0	0		0	0																																			0	0										0				0	0																																												0	0							
0616973011167	https://world.openfoodfacts.org/product/0616973011167	usda-ndb-import	1489077153	1562821680	Sugar Free Sliced Uncured Turkey Bacon - Turkey Thighs Chopped & Formed					Wellshire,  Wellshire Farms  Inc.	wellshire,wellshire-farms-inc	Meats, Pork, Bacon, Sliced bacon	en:meats,en:pork,en:bacon,en:sliced-bacon													United States	Turkey, water, sea salt, celery powder, paprika, white pepper, onion powder.					28 g (1 SLICE)	28		0		0			0			3	c	3	Fish Meat Eggs	Meat	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded	en:sliced-bacon										143	598		5.36	1.79																																	0	0.071	0	0									0	21.43				1.45034	0.580136		0					0														0		0.00129																					3	3							
0617237641564	https://world.openfoodfacts.org/product/0617237641564	openfoodfacts-contributors	1443566611	1443870792														Low or no sugar, Gluten-free, No sugar, BSF Certified, Certified cGMP, Manufactured in a cGMP facility	en:low-or-no-sugar,en:gluten-free,en:no-sugar,en:bsf-certified,en:certified-cgmp,en:manufactured-in-a-cgmp-facility							United States																				unknown	unknown	en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-to-be-completed, en:photos-to-be-validated, en:photos-uploaded		https://static.openfoodfacts.org/images/products/061/723/764/1564/front_en.4.400.jpg	https://static.openfoodfacts.org/images/products/061/723/764/1564/front_en.4.200.jpg	https://static.openfoodfacts.org/images/products/061/723/764/1564/front_en.4.400.jpg	https://static.openfoodfacts.org/images/products/061/723/764/1564/front_en.4.200.jpg	https://static.openfoodfacts.org/images/products/061/723/764/1564/ingredients_en.5.400.jpg	https://static.openfoodfacts.org/images/products/061/723/764/1564/ingredients_en.5.200.jpg																																																																																																															
0629014630623	https://world.openfoodfacts.org/product/0629014630623	usda-ndb-import	1489073642	1489073642	Peanut & Tree Nut Free Soft & Delicious Frosted Sugar Cookies					Create A Treat	create-a-treat															United States	Enriched wheat flour (flour, thiamine mononitrate, riboflavin, niacin, folic acid, reduced iron), powdered sugar, vegetable oil margarine [vegetable oils, (soybean, modified palm), water, salt, whey powder, soy lecithin, soy mono- and diglycerides, natura		en:soybeans			43 g (1 COOKIE)	43		3	en:e101,en:e101i,en:e322,en:e322i,en:e471	0			0					4	unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded											419	1753		13.95	3.49																																	0	0.023	69.77	44.19									0	2.33				0.44196	0.176784		0.0002094					0														0.047		0.00167																													
0634158734168	https://world.openfoodfacts.org/product/0634158734168	openfoodfacts-contributors	1530619426	1530621099	Moose Juice Extreme Energy Passion Fruit	Sugar free energy drink	250ml	Canned	canned	Moose Juice	moose-juice	Beverages, Artificially sweetened beverages, Energy drinks	en:beverages,en:artificially-sweetened-beverages,en:energy-drinks			EU	eu							London,UK	Holland & Barrett	United Kingdom	Carbonated Water, D-Glucuronalctona, Branch Chain Amino Acids (Laucine, Isoleucine, Valine), Taurine, Caffeine Anhydrous, L-Tyrosine, L-Camitine, L-Tartrate, Pyridoxine Hydrochloride (Vitamin B6), Nicotinamide (Niacine), Choline, Bitartate, Cyanocobalomin (Vitamin B12), Folic Acid, Flavouring(s), Acidity Regulators (Malic Acid, Citric Acid), Sweeteners (Sucralose, Acesulfane Potassium).2					250ml	250		5	en:e1510,en:e296,en:e330,en:e334,en:e955	0			0			1	b	4	Beverages	Artificially sweetened beverages	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	en:energy-drinks	https://static.openfoodfacts.org/images/products/063/415/873/4168/front_en.12.400.jpg	https://static.openfoodfacts.org/images/products/063/415/873/4168/front_en.12.200.jpg	https://static.openfoodfacts.org/images/products/063/415/873/4168/front_en.12.400.jpg	https://static.openfoodfacts.org/images/products/063/415/873/4168/front_en.12.200.jpg					12		12		0	0																																			0.33	0										0.28				0	0	0																																											1	0							
0639277067142	https://world.openfoodfacts.org/product/0639277067142	usda-ndb-import	1489076471	1563427105	Sugar Free Wafers, Vanilla					Greenbrier International,  Dollar Tree Stores  Inc.	greenbrier-international,dollar-tree-stores-inc	Snacks, Sweet snacks, Biscuits and cakes, Biscuits, Wafers, Stuffed wafers, Vanilla stuffed wafers	en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits,en:wafers,en:stuffed-wafers,en:vanilla-stuffed-wafers													United States	Palm oil, enriched flour [wheat flour, malted barley flour, niacin, reduced iron, thiamine mononitrate (vitamin b1), riboflavin (vitamin b2) and folic acid], sorbitol, maltodextrin, cornstarch, contains two percent or less of: salt, soy lecithin, sodium b		en:gluten			35 g (3 WAFERS)	35		2	en:e322,en:e322i,en:e420,en:e420i	0			0			16	d	4	Sugary snacks	Biscuits and cakes	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded	en:vanilla-stuffed-wafers										514	2151		31.43	14.29																																	0	0	60	0									0	2.86				0.21844	0.087376		0					0														0		0.00206																					16	16							
0640265884191	https://world.openfoodfacts.org/product/0640265884191	usda-ndb-import	1489077174	1489077174	Cracked Candy, Sugar Free Candy, Cinnamon					Universal Caddy Products Inc.	universal-caddy-products-inc															United States	Xylitol, cinnamon oil, potassium bitartrate, calcium stearate.					2.5 g (1 -2 PIECES)	2.5		2	en:e572,en:e967	0			0					4	unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded											80	335		0																																				0											0				0	0																																																				
0640265884207	https://world.openfoodfacts.org/product/0640265884207	usda-ndb-import	1489075388	1489075388	Cracked Candy, Sugar Free Candy Sweetened With Xylitol, Mellow Orange					Universal Caddy Products Inc.	universal-caddy-products-inc															United States	Xylitol, orange oil, vanilla extract, potassium bitartrate, calcium stearate.					50 g (1 -2 PIECES)	50		2	en:e572,en:e967	0			0					4	unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded											4	17		0																																				0											0				0	0																																																				
0642998000169	https://world.openfoodfacts.org/product/0642998000169	usda-ndb-import	1489073647	1581971407	Sugar Free Water Drinks					True Drinks  Inc.	true-drinks-inc	en:waters	en:beverages,en:waters													United States	Water, citric acid, sodium hexametaphospate, magnesium lactate, potassium sorbate (preservative), stevia rebaudiana leaf extract, natural flavor, ascorbic acid (vitamin c), calcium d-pantothenate (vitamin b5), niacinamide (vitamin b3), pyridoxine hydrochl					355 ml (1 BOTTLE)	355		3	en:e202,en:e329,en:e330	0			0					3	Beverages	Waters and flavored waters	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded	en:waters										0	0		0																																				0	0										0				0.0635	0.0254							0.0017			0.001408	0.000141			4.2e-07		0.000704								0.007																												
0642998000367	https://world.openfoodfacts.org/product/0642998000367	usda-ndb-import	1489076472	1550836196	True Drinks, Inc., Aquaball, Disney Pixar Sugar Free Water Drink For Kids, Fruit Punch					True Drinks  Inc.	true-drinks-inc	Licensed products	en:licensed-products													United States	Water, citric acid, sodium hexametaphosphate, magnesium lactate, potassium sorbate (preservative), stevia rebaudiana leaf extract, natural flavor, ascorbic acid (vitamin c), calcium d-pantothenate (vitamin b5), niacinamide (vitamin b3), pyridoxine hydroch					355 ml (1 BOTTLE)	355		3	en:e202,en:e329,en:e330	0			0					4	unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded	en:licensed-products										0	0		0																																				0	0										0				0.0635	0.0254							0.0017			0.001408	0.000141			4.2e-07		0.000704								0.007																												
